order_id,customer_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,rating_given,returned
3110,53149,Beauty,2571.77,24.9,COD,755,16,3,224.6,4,0,,0
3111,66053,Electronics,11135.11,19.2,Wallet,160,3,1,320.6,9,0,4.0,0
3112,69301,Apparel,1139.42,14.2,COD,270,9,0,225.8,6,0,2.0,0
3113,12914,Footwear,5946.85,29.3,Prepaid_Card,379,13,5,161.4,3,0,5.0,1
3114,62227,Home,13735.85,17.2,Prepaid_Card,1249,27,0,276.8,1,0,4.0,0
3115,16925,Electronics,2664.45,7.2,Prepaid_Card,1218,23,0,495.6,4,1,5.0,0
3116,77998,Home,8189.81,16.3,Prepaid_UPI,403,13,0,372.1,6,1,5.0,1
3117,75048,Apparel,490.64,31.5,COD,441,14,0,90.4,4,0,4.0,0
3118,58845,Home,13896.62,5.7,Prepaid_Card,2359,53,12,285.7,5,0,3.0,1
3119,82831,Apparel,1299.32,22.9,Prepaid_Card,548,17,6,120.4,8,0,,0
3120,66913,Apparel,1249.64,19.2,Prepaid_UPI,514,12,1,256.8,5,1,2.0,0
3121,63704,Apparel,936.83,9.3,Prepaid_Card,312,4,2,78.8,8,1,1.0,0
3122,10456,Electronics,28872.13,15.9,Wallet,119,0,0,245.3,6,0,1.0,0
3123,27117,Electronics,8104.94,0.0,Prepaid_UPI,145,0,0,133.4,7,1,5.0,0
3124,67319,Electronics,40148.8,21.5,COD,438,9,0,230.7,4,1,1.0,0
3125,95219,Apparel,1406.1,0.9,Prepaid_UPI,261,4,0,176.7,4,0,1.0,0
3126,56037,Apparel,1567.9,35.0,Wallet,446,8,0,194.1,5,0,5.0,1
3127,99243,Home,12691.67,18.7,COD,774,16,0,506.6,4,1,,0
3128,47191,Apparel,748.07,12.0,Prepaid_Card,76,4,2,256.8,6,1,1.0,1
3129,22043,Footwear,1463.51,36.2,COD,77,0,0,202.4,7,1,3.0,1
3130,72711,Beauty,1349.28,5.6,Prepaid_Card,1024,20,1,443.2,9,1,4.0,0
3131,74654,Electronics,39520.28,9.5,COD,197,2,1,378.8,3,0,3.0,0
3132,10188,Beauty,316.85,0.0,Prepaid_UPI,773,19,3,139.8,4,0,3.0,0
3133,89184,Apparel,2059.62,38.3,Prepaid_Card,342,7,1,488.3,6,1,3.0,0
3134,79219,Apparel,1426.63,46.2,Prepaid_Card,430,10,3,82.6,5,0,4.0,1
3135,63045,Footwear,3589.7,0.0,COD,554,16,1,133.3,2,0,1.0,1
3136,89804,Footwear,3604.12,8.6,Prepaid_UPI,322,15,0,269.0,6,1,1.0,0
3137,75458,Footwear,808.92,21.0,Prepaid_Card,112,4,1,280.4,3,1,2.0,0
3138,20170,Apparel,887.01,12.8,Prepaid_Card,459,11,2,470.9,5,0,4.0,0
3139,69443,Footwear,4654.14,19.6,COD,1715,34,0,205.2,8,1,5.0,0
3140,41909,Electronics,21201.14,18.4,COD,420,10,0,484.3,6,0,4.0,0
3141,98696,Electronics,28465.33,25.7,Prepaid_Card,36,0,0,728.4,6,1,2.0,0
3142,88174,Apparel,2381.47,6.5,Wallet,135,5,0,157.0,7,1,5.0,0
3143,73961,Beauty,281.87,22.7,COD,805,16,4,221.9,4,0,5.0,0
3144,15593,Apparel,1316.81,4.4,Prepaid_UPI,670,15,1,136.3,5,0,5.0,0
3145,91780,Footwear,2487.01,14.2,COD,98,3,0,143.4,4,0,,0
3146,30450,Home,2043.52,0.0,Prepaid_UPI,559,18,6,238.8,6,1,4.0,1
3147,81066,Footwear,5729.37,14.3,COD,143,7,3,173.4,2,1,2.0,0
3148,82513,Footwear,5788.03,12.0,Prepaid_Card,822,22,0,143.4,3,0,4.0,0
3149,54698,Beauty,1037.74,33.2,COD,193,6,3,163.1,5,0,4.0,0
3150,42141,Apparel,2385.44,19.2,COD,342,6,3,155.8,6,0,1.0,1
3151,28548,Apparel,425.62,21.7,COD,342,9,1,258.4,8,1,1.0,0
3152,40507,Home,14722.99,19.7,COD,589,10,0,106.8,3,0,3.0,0
3153,16758,Electronics,41960.67,0.0,Prepaid_Card,811,17,3,347.3,4,1,1.0,0
3154,45858,Apparel,810.81,0.0,Wallet,389,13,3,372.9,5,0,4.0,0
3155,47548,Apparel,1639.03,15.5,Prepaid_Card,137,4,0,32.9,2,1,5.0,0
3156,97032,Electronics,40116.67,23.9,Wallet,421,10,0,357.1,3,0,5.0,0
3157,51197,Apparel,1036.49,16.7,Prepaid_Card,1236,28,0,167.9,1,0,2.0,0
3158,15205,Apparel,1110.57,7.9,COD,1916,42,3,169.2,6,1,,1
3159,23053,Beauty,1942.57,16.6,COD,442,3,0,267.9,3,0,,0
3160,43044,Electronics,8207.61,15.4,Prepaid_Card,17,0,0,168.1,7,1,1.0,0
3161,37166,Beauty,486.9,30.9,COD,60,3,0,247.8,5,0,5.0,1
3162,42559,Beauty,861.95,30.1,Prepaid_UPI,123,0,0,243.6,4,1,4.0,0
3163,50071,Apparel,1943.71,12.3,Prepaid_UPI,480,10,1,223.3,3,0,1.0,0
3164,98119,Footwear,2516.3,19.3,Prepaid_Card,225,1,0,340.2,5,0,1.0,1
3165,14238,Home,7856.69,23.9,Prepaid_Card,780,15,4,245.8,4,1,1.0,0
3166,35907,Footwear,1574.98,25.9,COD,879,19,1,98.3,6,1,4.0,0
3167,39548,Apparel,767.33,43.1,Prepaid_Card,697,18,2,312.5,7,0,1.0,0
3168,94963,Apparel,1748.47,19.6,COD,64,4,0,79.2,3,0,2.0,0
3169,67820,Apparel,583.01,36.4,COD,344,5,1,538.5,4,0,2.0,0
3170,46301,Home,10183.69,3.8,COD,598,14,2,127.9,7,0,5.0,0
3171,13115,Beauty,1292.0,11.1,COD,132,0,0,130.4,7,0,5.0,0
3172,51089,Home,10233.43,0.0,Prepaid_UPI,259,5,1,504.0,3,0,5.0,0
3173,87589,Footwear,2599.51,22.1,COD,143,6,2,204.2,3,0,1.0,1
3174,70916,Beauty,2561.25,29.1,COD,41,0,0,186.6,3,0,3.0,1
3175,93388,Home,1305.56,0.0,Wallet,335,11,1,20.5,5,0,1.0,1
3176,53217,Apparel,2270.59,22.6,Wallet,189,6,0,178.7,2,1,1.0,0
3177,35394,Beauty,915.68,28.5,Prepaid_Card,245,6,0,206.8,5,1,3.0,0
3178,29517,Electronics,3084.57,27.7,Prepaid_Card,33,0,0,476.1,4,1,3.0,0
3179,64799,Apparel,1559.17,3.3,Prepaid_UPI,164,2,0,168.2,3,1,4.0,0
3180,85551,Home,3753.14,30.8,COD,449,5,0,483.5,5,1,1.0,0
3181,62051,Beauty,1458.73,20.1,Prepaid_Card,846,14,0,257.7,5,1,4.0,0
3182,35392,Apparel,2074.98,28.3,COD,563,15,0,426.0,4,0,1.0,0
3183,65542,Electronics,39785.79,18.2,Prepaid_Card,462,14,1,169.4,8,0,,1
3184,87147,Apparel,1640.83,25.3,Wallet,148,0,0,395.9,4,0,,0
3185,63604,Apparel,2452.42,35.5,Prepaid_UPI,53,1,1,122.4,5,0,5.0,0
3186,97128,Apparel,1347.06,17.1,Wallet,188,0,0,258.3,3,1,1.0,0
3187,33644,Footwear,716.64,24.0,Prepaid_UPI,84,0,0,117.8,6,1,5.0,0
3188,58041,Beauty,2485.36,37.5,Prepaid_Card,476,11,0,154.8,2,1,1.0,0
3189,31522,Apparel,825.78,18.1,Prepaid_UPI,1202,25,2,114.1,5,1,5.0,0
3190,25697,Apparel,728.91,4.2,Prepaid_UPI,669,9,1,411.1,3,1,3.0,0
3191,20513,Apparel,500.52,29.5,Prepaid_Card,270,11,4,251.4,1,0,4.0,0
3192,24631,Apparel,1054.98,40.1,COD,178,3,0,349.1,3,1,,1
3193,38722,Home,5229.31,38.0,Prepaid_Card,357,4,3,352.7,3,0,2.0,0
3194,86660,Footwear,2165.24,30.0,COD,124,3,1,108.9,6,0,4.0,0
3195,27749,Home,9101.3,0.0,Prepaid_Card,1186,26,2,290.7,3,0,4.0,0
3196,35527,Electronics,37825.57,11.1,COD,1435,33,3,582.6,1,1,3.0,0
3197,75842,Home,14097.62,11.8,Prepaid_Card,423,8,2,206.5,1,0,3.0,0
3198,54469,Apparel,552.21,20.6,COD,462,11,0,268.7,5,1,,1
3199,68851,Apparel,673.32,43.6,COD,834,21,7,426.8,5,0,3.0,1
3200,80565,Beauty,1831.05,4.9,Prepaid_Card,361,4,1,188.9,5,0,2.0,1
3201,51543,Footwear,1039.75,51.4,COD,86,0,0,372.8,4,1,,1
3202,14999,Beauty,1206.68,14.6,Wallet,674,17,2,314.1,5,0,5.0,0
3203,51892,Beauty,1929.97,9.3,Prepaid_Card,167,2,1,238.1,1,0,4.0,0
3204,48998,Home,11817.9,31.8,COD,313,6,3,271.7,1,1,1.0,0
3205,94703,Beauty,770.16,32.9,COD,494,9,0,120.4,2,1,2.0,0
3206,70360,Electronics,33731.29,29.1,Prepaid_UPI,25,0,0,657.6,4,1,3.0,0
3207,65626,Apparel,1738.62,9.2,Prepaid_Card,746,15,2,203.2,6,1,4.0,0
3208,61729,Apparel,2198.17,27.0,Prepaid_Card,1675,33,2,276.7,2,1,5.0,0
3209,44389,Apparel,1024.56,5.5,COD,96,3,1,100.4,3,0,3.0,1
3210,46597,Apparel,1962.7,8.8,Prepaid_UPI,524,14,3,320.0,6,0,3.0,0
3211,30822,Electronics,37847.99,18.7,Wallet,1011,21,0,221.0,4,0,1.0,0
3212,41751,Footwear,1815.57,8.5,COD,66,4,0,262.8,5,1,5.0,1
3213,75391,Footwear,3916.37,34.7,COD,15,0,0,176.9,5,1,2.0,0
3214,17156,Home,10289.85,11.9,COD,81,0,0,319.5,2,1,4.0,1
3215,58885,Apparel,940.02,16.9,COD,857,20,2,351.4,8,0,5.0,1
3216,64480,Footwear,2984.9,7.7,Prepaid_UPI,865,20,4,169.2,3,1,4.0,0
3217,23018,Electronics,22353.11,34.5,Wallet,1505,33,6,127.8,8,0,3.0,0
3218,15226,Apparel,2013.05,10.7,Wallet,186,6,1,132.6,6,1,3.0,1
3219,48779,Apparel,351.49,36.0,Prepaid_UPI,284,2,1,437.3,5,0,3.0,0
3220,56920,Electronics,25550.3,35.0,COD,254,4,0,159.5,2,1,1.0,0
3221,26937,Apparel,746.33,13.8,Wallet,136,5,1,402.3,5,0,5.0,0
3222,22044,Footwear,4057.63,20.4,COD,1142,28,6,243.1,4,0,2.0,0
3223,36806,Footwear,4242.03,13.4,COD,719,18,2,190.2,4,0,3.0,0
3224,13594,Footwear,3256.2,27.6,Prepaid_UPI,559,15,7,66.9,2,1,1.0,0
3225,65796,Apparel,1515.36,17.3,COD,294,5,0,577.9,6,1,5.0,0
3226,53845,Footwear,2232.82,14.2,Prepaid_UPI,221,0,0,232.0,6,1,4.0,1
3227,62833,Home,5043.18,20.6,Wallet,92,1,0,182.3,1,1,3.0,0
3228,37537,Apparel,1952.0,0.0,Prepaid_UPI,260,7,1,239.9,3,1,3.0,0
3229,63969,Home,2410.1,18.9,Prepaid_UPI,2118,49,5,263.1,4,0,2.0,0
3230,53955,Electronics,38803.66,29.1,COD,125,1,0,155.9,5,1,3.0,1
3231,96297,Electronics,33095.65,21.9,COD,57,0,0,195.1,5,1,,0
3232,24738,Apparel,2251.62,33.3,Prepaid_UPI,32,0,0,115.6,4,0,2.0,0
3233,50271,Home,4272.1,14.7,Prepaid_Card,184,2,0,159.7,5,1,4.0,1
3234,96985,Apparel,1438.28,13.6,Wallet,1917,36,5,222.2,8,1,2.0,0
3235,94998,Apparel,433.83,4.4,COD,91,0,0,100.1,4,1,4.0,0
3236,11258,Apparel,2311.89,14.3,COD,17,0,0,206.5,7,0,4.0,1
3237,40681,Beauty,2074.87,47.5,COD,633,13,3,195.3,8,1,2.0,1
3238,22211,Apparel,1689.18,23.9,Prepaid_UPI,89,0,0,166.7,8,1,2.0,0
3239,71959,Electronics,36901.77,11.8,Prepaid_UPI,515,9,1,368.9,6,0,4.0,0
3240,74003,Electronics,14932.11,5.9,Wallet,179,2,0,117.7,6,1,1.0,0
3241,60701,Beauty,1871.0,0.0,COD,104,0,0,241.4,5,1,2.0,0
3242,93715,Home,12113.37,8.4,Prepaid_Card,516,13,4,160.2,8,1,3.0,0
3243,12918,Beauty,407.34,30.6,COD,108,2,1,248.7,4,1,2.0,1
3244,14118,Apparel,2411.46,14.0,COD,182,13,1,243.3,4,1,4.0,0
3245,93893,Apparel,2267.56,6.6,COD,990,21,4,676.5,3,1,1.0,1
3246,12009,Home,14463.77,8.1,Prepaid_Card,781,18,1,822.9,9,0,1.0,0
3247,96598,Electronics,40609.08,29.1,Prepaid_Card,10,0,0,147.6,8,1,1.0,0
3248,60257,Footwear,2118.71,18.9,COD,14,0,0,216.2,3,0,2.0,0
3249,66736,Beauty,1807.43,11.2,Prepaid_Card,87,6,2,145.2,2,0,2.0,0
3250,49670,Electronics,6887.96,15.7,Prepaid_UPI,1137,28,3,241.1,4,1,4.0,0
3251,66881,Beauty,2299.38,50.9,COD,607,8,1,149.9,5,0,2.0,0
3252,28405,Home,2727.78,37.1,COD,141,0,0,145.4,5,0,,0
3253,19370,Apparel,2213.67,40.6,Prepaid_UPI,239,4,0,179.7,1,1,5.0,0
3254,21907,Electronics,12787.29,0.0,Prepaid_UPI,536,10,1,183.5,3,0,1.0,0
3255,25140,Apparel,694.89,17.9,Prepaid_UPI,513,6,1,50.8,7,1,3.0,0
3256,86780,Footwear,889.97,11.0,COD,57,1,0,190.2,6,1,,1
3257,49828,Apparel,1879.44,27.6,Prepaid_Card,285,0,0,593.7,3,1,3.0,0
3258,21156,Electronics,10123.99,34.8,Wallet,227,5,0,149.3,6,0,2.0,0
3259,32540,Home,3366.18,24.6,COD,430,11,0,367.4,6,0,1.0,1
3260,72580,Apparel,714.85,7.8,Prepaid_Card,193,6,1,294.6,9,0,2.0,1
3261,42816,Apparel,1007.46,10.7,Wallet,284,5,0,178.7,4,0,4.0,1
3262,84430,Footwear,5676.66,28.7,COD,1046,27,12,135.0,3,1,3.0,1
3263,11873,Apparel,1396.24,30.1,Prepaid_UPI,261,6,2,112.8,4,1,5.0,0
3264,12009,Electronics,13783.02,22.0,Prepaid_UPI,663,17,2,135.2,6,0,5.0,0
3265,79769,Electronics,9349.15,21.8,COD,577,10,1,97.6,2,1,5.0,1
3266,77008,Apparel,390.64,20.7,Prepaid_UPI,22,5,3,68.7,5,0,3.0,1
3267,18068,Apparel,1134.73,23.8,Prepaid_Card,655,14,3,126.8,5,0,2.0,0
3268,71493,Footwear,1105.34,30.0,Prepaid_UPI,609,18,2,385.2,7,1,1.0,0
3269,28670,Beauty,226.98,28.8,Wallet,498,15,2,315.4,3,1,3.0,0
3270,58872,Apparel,571.41,20.3,Prepaid_UPI,1056,24,2,164.7,4,1,3.0,0
3271,76523,Beauty,1057.79,19.3,COD,878,20,3,411.7,6,1,,1
3272,17144,Home,11387.52,18.8,Prepaid_UPI,665,14,6,135.6,3,0,2.0,0
3273,99562,Home,1471.3,9.1,Wallet,702,13,0,86.0,3,0,4.0,0
3274,91707,Footwear,4232.71,8.9,Prepaid_Card,44,2,0,559.7,8,0,1.0,0
3275,37689,Footwear,3912.98,27.6,Prepaid_Card,1610,37,3,253.4,6,1,1.0,0
3276,91761,Footwear,5350.95,10.0,COD,280,1,0,296.8,7,1,,0
3277,58286,Electronics,10015.36,31.4,Prepaid_UPI,1774,39,3,143.0,6,0,1.0,1
3278,40730,Home,12016.88,19.3,COD,2255,52,12,152.9,4,0,3.0,0
3279,88597,Electronics,43378.4,31.5,COD,20,4,1,167.3,3,0,,0
3280,40262,Apparel,2449.44,28.9,Wallet,31,2,0,313.2,3,1,5.0,1
3281,48580,Home,12223.97,31.8,Wallet,487,6,1,25.3,3,0,4.0,0
3282,59248,Apparel,616.1,13.3,Wallet,537,8,3,113.9,3,0,5.0,0
3283,29342,Apparel,2386.33,25.7,Prepaid_Card,837,17,1,128.1,3,0,1.0,0
3284,88797,Apparel,2102.23,30.3,COD,914,24,5,336.4,6,1,5.0,0
3285,87889,Apparel,806.5,0.0,Prepaid_Card,482,8,3,785.5,3,1,2.0,0
3286,93899,Home,2895.36,43.8,COD,150,6,1,197.7,7,0,2.0,1
3287,88115,Home,14078.01,51.7,Prepaid_UPI,23,0,0,111.2,6,0,3.0,0
3288,32439,Electronics,8629.23,33.3,Prepaid_Card,94,3,2,105.8,6,0,3.0,0
3289,62500,Apparel,2020.77,31.3,Prepaid_Card,668,12,1,235.5,5,0,1.0,0
3290,60070,Electronics,20857.7,28.2,COD,1075,23,3,452.2,5,1,1.0,1
3291,82343,Electronics,36466.46,15.5,Prepaid_Card,307,3,0,363.5,4,0,,0
3292,42798,Footwear,1005.18,18.5,Prepaid_UPI,145,7,1,272.3,3,1,3.0,0
3293,57903,Home,11013.35,33.5,Prepaid_UPI,15,0,0,102.1,4,0,5.0,1
3294,29628,Electronics,26083.66,6.4,COD,224,0,0,237.0,2,0,4.0,0
3295,57161,Electronics,45118.54,5.1,COD,730,11,5,81.1,5,1,1.0,1
3296,10259,Beauty,686.94,14.4,COD,17,0,0,490.9,3,1,2.0,1
3297,11269,Footwear,1101.46,29.2,COD,444,8,1,143.4,6,0,1.0,0
3298,36411,Electronics,10614.79,7.9,Wallet,58,3,1,175.2,6,0,5.0,0
3299,73257,Electronics,4850.19,16.8,Prepaid_UPI,235,4,2,416.6,5,1,2.0,1
3300,39526,Apparel,2457.32,18.5,COD,152,6,1,170.7,3,0,4.0,1
3301,71743,Beauty,500.14,5.8,Prepaid_UPI,86,0,0,504.7,3,0,3.0,0
3302,68910,Electronics,10841.7,0.0,COD,178,7,0,13.2,3,1,4.0,0
3303,36849,Apparel,2090.82,5.6,COD,323,4,0,132.6,3,1,3.0,0
3304,67950,Beauty,853.25,23.7,Prepaid_Card,34,0,0,319.4,4,1,5.0,0
3305,46851,Footwear,1722.61,26.8,COD,94,0,0,350.2,4,1,5.0,0
3306,98064,Apparel,1795.47,26.9,Prepaid_Card,118,0,0,138.4,8,0,,0
3307,11638,Apparel,1207.35,28.5,Prepaid_UPI,15,0,0,95.2,8,0,1.0,0
3308,69675,Apparel,2146.28,11.2,Wallet,128,4,0,276.4,8,0,5.0,0
3309,84442,Home,9754.91,8.2,COD,150,2,0,202.9,4,0,,0
3310,23780,Apparel,969.66,25.3,Prepaid_Card,168,4,2,36.3,2,1,2.0,0
3311,97992,Beauty,1854.08,17.0,COD,1,1,0,99.0,5,0,2.0,1
3312,63066,Beauty,2619.42,32.7,Prepaid_Card,341,2,0,321.8,4,0,3.0,0
3313,60868,Home,5785.0,25.3,COD,384,10,1,267.5,5,0,5.0,0
3314,24896,Home,11178.83,38.0,Prepaid_Card,414,5,0,151.9,5,0,5.0,0
3315,63669,Apparel,1244.04,13.5,COD,157,1,0,89.1,6,0,5.0,1
3316,23854,Apparel,1517.61,34.9,Wallet,345,1,0,301.2,1,1,5.0,1
3317,46280,Footwear,4535.35,48.5,Prepaid_UPI,308,8,1,389.8,7,1,3.0,1
3318,93449,Apparel,480.13,20.8,COD,67,0,0,276.0,6,1,4.0,0
3319,31020,Apparel,1328.14,27.0,Prepaid_UPI,178,0,0,114.4,3,1,4.0,0
3320,26077,Electronics,5665.46,7.0,COD,276,2,0,151.8,6,1,2.0,0
3321,10573,Apparel,1908.76,32.5,Prepaid_UPI,209,4,0,597.3,4,0,,1
3322,52939,Electronics,30782.51,35.8,COD,249,5,0,225.4,5,0,5.0,1
3323,76052,Footwear,2298.11,13.1,COD,244,7,2,645.3,4,0,2.0,1
3324,91657,Footwear,919.55,28.2,Prepaid_UPI,185,3,0,154.3,3,0,4.0,0
3325,19527,Home,13924.14,23.9,Prepaid_Card,603,16,2,198.6,2,0,2.0,0
3326,64616,Footwear,2232.52,25.5,Prepaid_Card,420,10,2,86.5,10,0,3.0,0
3327,24511,Electronics,14493.46,31.4,Prepaid_Card,28,0,0,104.5,6,1,1.0,0
3328,51361,Footwear,1055.53,27.3,COD,198,2,0,87.6,5,0,2.0,1
3329,33646,Home,8871.62,18.1,COD,263,10,2,112.1,8,0,3.0,1
3330,40154,Apparel,921.15,31.7,Prepaid_Card,1384,34,4,300.2,1,1,3.0,0
3331,56778,Beauty,2552.13,35.6,Prepaid_Card,326,9,2,585.4,4,1,3.0,0
3332,21320,Apparel,1817.95,12.2,COD,263,8,0,225.9,3,1,5.0,0
3333,88457,Apparel,358.42,20.0,COD,788,18,2,58.0,4,1,3.0,0
3334,87290,Apparel,1566.2,0.0,Prepaid_Card,305,7,1,193.3,5,0,5.0,0
3335,33171,Electronics,12359.9,28.2,Prepaid_UPI,791,17,0,175.8,4,0,1.0,0
3336,82262,Electronics,1752.99,37.1,Prepaid_UPI,396,13,4,334.2,1,0,1.0,0
3337,68734,Home,9480.82,16.4,Prepaid_Card,249,4,2,97.6,2,1,2.0,0
3338,92651,Beauty,734.01,21.9,Prepaid_Card,1569,35,1,195.6,3,0,4.0,0
3339,78124,Apparel,2284.22,16.9,Prepaid_Card,469,5,1,433.9,4,1,3.0,0
3340,79710,Home,8814.02,14.6,COD,458,5,0,604.7,3,0,3.0,0
3341,55835,Electronics,11250.07,23.3,COD,28,6,0,241.5,4,0,1.0,1
3342,54102,Footwear,5885.2,9.0,COD,36,2,0,285.4,4,0,1.0,0
3343,30482,Apparel,1524.85,16.7,Prepaid_UPI,1857,40,7,292.6,1,0,2.0,0
3344,27442,Apparel,705.77,7.3,COD,225,5,1,149.8,2,1,1.0,0
3345,58133,Home,8000.01,28.2,Prepaid_Card,56,0,0,330.6,5,0,2.0,0
3346,89295,Home,14410.56,23.3,Prepaid_Card,83,0,0,138.5,4,1,3.0,0
3347,55027,Footwear,2833.16,14.0,COD,37,0,0,222.3,1,0,5.0,0
3348,28379,Home,6667.51,20.5,Prepaid_UPI,1041,22,1,54.2,6,0,2.0,0
3349,62773,Footwear,3036.2,16.9,Prepaid_UPI,233,7,1,95.4,6,1,3.0,0
3350,52144,Electronics,14725.07,36.0,COD,57,2,0,169.4,9,1,2.0,1
3351,32294,Apparel,697.83,13.8,Prepaid_UPI,126,7,0,191.7,8,0,2.0,0
3352,69280,Apparel,1594.69,28.9,Prepaid_Card,188,5,1,146.5,3,1,,0
3353,40690,Apparel,2272.53,10.1,COD,520,4,1,196.7,4,1,4.0,0
3354,86376,Electronics,37050.76,31.4,Prepaid_UPI,427,15,1,70.6,5,0,,0
3355,82900,Electronics,5713.18,34.5,Prepaid_UPI,840,16,6,55.7,7,0,2.0,0
3356,85939,Electronics,20641.6,35.2,COD,55,1,0,347.3,4,1,,1
3357,93130,Home,576.79,40.6,Wallet,696,15,4,351.4,7,1,3.0,0
3358,42811,Electronics,16089.08,24.1,Prepaid_Card,306,7,1,132.6,5,0,5.0,0
3359,76212,Home,10205.96,37.3,Prepaid_Card,150,3,0,219.7,3,1,,0
3360,20959,Home,4708.4,42.7,COD,107,2,0,151.5,2,0,3.0,0
3361,75373,Electronics,42187.36,4.3,COD,17,0,0,167.8,7,0,4.0,0
3362,54080,Electronics,24391.83,11.6,Prepaid_Card,232,12,2,206.4,6,0,1.0,0
3363,41534,Home,10202.94,0.0,Prepaid_Card,110,4,2,177.0,7,1,,0
3364,88563,Home,13316.05,34.9,Prepaid_Card,224,5,1,372.8,1,1,1.0,0
3365,42768,Electronics,34457.71,0.0,Prepaid_UPI,14,5,3,283.3,4,1,1.0,0
3366,36034,Electronics,44968.98,0.0,COD,408,5,0,171.1,7,0,5.0,0
3367,68050,Footwear,4944.36,4.6,Prepaid_UPI,100,4,0,244.1,2,1,5.0,0
3368,58428,Home,8722.43,0.0,Prepaid_UPI,81,0,0,331.4,6,1,3.0,0
3369,80519,Apparel,989.05,23.8,Prepaid_UPI,233,6,0,136.9,3,1,2.0,0
3370,24206,Electronics,15608.98,4.8,Prepaid_UPI,1528,35,7,408.9,3,1,4.0,0
3371,99226,Beauty,2644.69,0.0,Prepaid_UPI,42,0,0,157.7,3,1,4.0,0
3372,76884,Apparel,465.85,19.4,COD,302,2,0,547.2,8,1,5.0,0
3373,40324,Beauty,2833.1,20.2,Prepaid_UPI,111,7,2,247.5,6,0,5.0,0
3374,64623,Apparel,1053.18,0.0,Wallet,6,0,0,18.8,4,1,2.0,0
3375,10349,Home,11213.63,10.0,Prepaid_Card,224,10,2,75.9,9,0,2.0,0
3376,76574,Electronics,17171.46,19.0,COD,176,7,0,115.0,1,1,1.0,0
3377,14543,Apparel,2399.6,15.0,Wallet,202,3,1,101.2,3,1,5.0,1
3378,36097,Beauty,253.95,15.4,COD,2566,56,3,279.9,8,1,3.0,0
3379,82320,Electronics,18312.62,36.5,COD,136,7,1,130.7,4,1,4.0,1
3380,70878,Beauty,2622.26,50.1,COD,62,7,3,247.1,4,1,1.0,1
3381,57982,Apparel,939.22,15.6,Prepaid_Card,279,5,0,269.1,4,0,2.0,1
3382,25380,Beauty,935.52,1.5,Prepaid_Card,27,5,0,195.4,4,0,2.0,0
3383,77990,Beauty,2711.44,16.7,Prepaid_Card,1124,28,0,450.9,6,0,2.0,0
3384,47725,Home,12543.44,22.7,Wallet,880,23,7,256.9,3,1,1.0,0
3385,68836,Apparel,577.41,19.3,Prepaid_Card,243,5,2,58.8,10,0,5.0,0
3386,85712,Footwear,3690.99,28.5,Prepaid_Card,341,5,3,258.3,2,0,5.0,0
3387,99517,Home,3739.23,51.0,Prepaid_UPI,189,1,0,191.9,8,1,3.0,1
3388,56020,Beauty,763.14,0.0,Prepaid_UPI,272,2,0,753.6,6,1,1.0,0
3389,64687,Electronics,31154.8,12.9,COD,373,14,1,41.6,3,0,3.0,0
3390,90938,Apparel,616.31,41.6,COD,675,15,1,399.3,5,0,5.0,0
3391,51167,Apparel,1360.02,12.7,Prepaid_Card,258,2,0,297.5,6,0,2.0,0
3392,83530,Footwear,1907.02,31.1,Prepaid_UPI,91,5,0,173.2,6,0,3.0,0
3393,77375,Beauty,2583.68,28.8,Prepaid_Card,43,0,0,139.2,1,0,4.0,0
3394,57469,Apparel,1542.16,37.3,COD,133,1,0,379.9,5,0,3.0,1
3395,97535,Footwear,1683.1,46.8,Prepaid_UPI,1083,30,0,247.6,2,0,5.0,0
3396,40618,Beauty,2790.43,24.7,Prepaid_UPI,569,8,0,29.6,7,0,1.0,1
3397,96064,Apparel,2119.23,0.0,Prepaid_Card,1400,31,0,512.7,7,1,2.0,0
3398,77275,Apparel,920.38,10.2,Prepaid_UPI,549,10,4,212.4,2,1,4.0,1
3399,60698,Footwear,5785.78,50.6,Prepaid_UPI,1392,28,3,435.2,1,0,3.0,1
3400,77550,Home,4382.21,0.2,Prepaid_UPI,425,5,2,217.9,4,0,4.0,0
3401,34821,Apparel,979.18,27.0,Prepaid_UPI,347,7,0,160.0,4,0,5.0,0
3402,56730,Footwear,2622.8,0.0,Prepaid_UPI,2600,55,9,233.6,5,1,4.0,1
3403,74634,Home,2889.68,1.1,Prepaid_Card,424,11,2,581.2,5,1,4.0,0
3404,22356,Beauty,2108.0,32.4,Prepaid_Card,717,15,1,181.6,4,1,1.0,0
3405,99005,Beauty,1738.41,20.5,Prepaid_UPI,52,0,0,121.2,5,0,3.0,0
3406,38798,Footwear,5419.54,14.7,Prepaid_Card,314,4,1,227.4,3,1,3.0,0
3407,77158,Home,3992.69,8.6,Prepaid_Card,114,6,0,454.6,2,1,3.0,0
3408,53100,Apparel,716.0,0.0,COD,165,5,1,159.6,6,0,5.0,0
3409,88048,Home,5700.04,29.7,Prepaid_UPI,244,3,0,879.0,6,1,2.0,0
3410,94953,Apparel,664.13,16.0,Prepaid_Card,244,1,0,53.1,4,0,1.0,0
3411,19907,Home,14219.19,0.0,COD,622,8,0,271.5,2,1,1.0,0
